Date,Ticker,Full_Article_Sentiment,Summary_Sentiment,change_in_full_sentiment,change_in_summary_sentiment,rolling_avg_full_sentiment,rolling_avg_summary_sentiment,volatility_full_sentiment,volatility_summary_sentiment
2022-12-13,CTSH,0.9972,0.8979,-0.0013000000000000789,-0.06909999999999994,0.99785,0.93245,0.0009192388155425676,0.04886107857999039
2022-12-13,CXDO,0.9921,0.9635,,,0.9921,0.9635,,
2022-12-13,HALMY,0.9982,0.9595,,,0.9982,0.9595,,
2022-12-13,IBM,0.9994000000000001,0.80375,0.0008000000000001339,0.09634999999999994,0.9981,0.74387,0.002088061301782107,0.23264318064366296
2022-12-13,JBL,0.9995,0.8658,0.00010000000000010001,0.11519999999999997,0.99945,0.8082,7.071067811876472e-05,0.08145870119269025
2022-12-13,MAXN,0.9991,0.34,,,0.9991,0.34,,
2022-12-13,OIIM,0.9969,0.8519,-0.0018000000000000238,1.3786,0.9978,0.16260000000000002,0.0012727922061358025,0.9748174085437744
2022-12-13,ORCL,0.9986,0.7884,0.0008000000000000229,-0.11170000000000002,0.9988400000000001,0.76856,0.0007368853370776705,0.23841573563840118
2022-12-13,PLAB,0.9998,-0.0965,0.00019999999999997797,0.0315,0.9997,-0.11225,0.00014142135623729392,0.022273863607376248
2022-12-13,PLTR,0.9984,0.76795,-0.00045000000000006146,-0.10829999999999995,0.4492,0.22248,0.8376317560539356,0.655324174168785
2022-12-13,SUMO,0.9997,0.9153,,,0.9997,0.9153,,
2022-12-13,TEAM,0.99605,0.8693500000000001,0.016750000000000043,0.1835500000000001,0.99125,0.5183833333333333,0.010415493267243787,0.45821786393956027
2022-12-14,AAPL,0.9823,-0.5719,-0.01750000000000007,-0.9804999999999999,0.9917399999999998,0.014170000000000016,0.00773323994196359,0.4915842623599738
2022-12-14,AEVA,0.9893,0.5719,,,0.9893,0.5719,,
2022-12-14,AMD,0.9994,0.9129,0.0035999999999999366,0.7613000000000001,0.99484,0.54752,0.008101111034917258,0.3933475587823063
2022-12-14,ASML,0.9863,0.7506,-0.013500000000000068,-0.17679999999999996,0.9962199999999999,0.46598000000000006,0.005902287692073282,0.6116648771999256
2022-12-14,BELFB,0.9957,0.8718,,,0.9957,0.8718,,
2022-12-14,CPTN,0.9985,-0.2118,0.0262,-1.1052,0.9854,0.3408,0.018526197667087546,0.7814944145673722
2022-12-14,CRM,0.9973,0.7096,-0.0019000000000000128,-0.062100000000000044,0.98408,0.45687999999999995,0.02809727744817993,0.7120522080578082
2022-12-14,CTG,0.9942,0.848,,,0.9942,0.848,,
2022-12-14,IBM,0.9983,0.9081,-0.001100000000000101,0.10435000000000005,0.99794,0.74427,0.002021880312976026,0.23299330355184028
2022-12-14,INST,0.9982,0.8225,,,0.9982,0.8225,,
2022-12-14,INTC,0.9981,0.4019,-0.00019999999999997797,-0.5501,0.9935500000000002,0.31253,0.006747406909335288,0.4723212990115944
2022-12-14,MSFT,0.9981,0.919,0.00039999999999995595,0.08010000000000006,0.9987300000000001,0.88196,0.0008983317872631974,0.0867515878817212
2022-12-14,MTTR,0.9995,0.6369,0.006800000000000028,0.09460000000000002,0.9961,0.5896,0.004808326112068583,0.0668923015002474
2022-12-14,PLTR,0.9462,0.25,-0.05219999999999991,-0.51795,0.4385800000000001,0.41159999999999997,0.8292078905497703,0.4173888130388738
2022-12-14,TRMB,0.9981,0.9081,,,0.9981,0.9081,,
2022-12-14,TSM,0.9999,0.9398,0.016250000000000098,0.19065,0.5789099999999999,0.8524899999999999,0.873020969393061,0.08331451254133353
2022-12-14,WDAY,0.9989,0.9593,0.0010999999999999899,0.1876,0.9984666666666667,0.7967666666666666,0.0005859465277082309,0.15156270429539495
2022-12-15,AAPL,0.3873333333333333,0.5436333333333333,-0.5949666666666666,1.1155333333333333,0.8714666666666666,0.13994666666666666,0.2707438898459,0.5380447433893287
2022-12-15,AOSL,0.9981,-0.4678,,,0.9981,-0.4678,,
2022-12-15,AVYAQ,0.9598,0.5574,,,0.9598,0.5574,,
2022-12-15,BASE,0.9981,0.8176,,,0.9981,0.8176,,
2022-12-15,BILL,0.9988,0.8481,-0.0004999999999999449,-0.09610000000000007,0.9990666666666667,0.8589333333333333,0.0002516611478423306,0.08039927445775455
2022-12-15,BLND,0.9991,0.8307,0.011199999999999988,0.4372,0.9935,0.6121,0.007919595949289284,0.3091470847347586
2022-12-15,DELL,0.9993,0.9325,0.0017999999999999128,-0.02529999999999999,0.9989,0.9460333333333333,0.0012489995996796488,0.012742187148732858
2022-12-15,FICO,0.9997,0.9195,,,0.9997,0.9195,,
2022-12-15,INTC,0.9975,0.9022,-0.0005999999999999339,0.5003,0.9932500000000001,0.5185700000000001,0.006472248450125025,0.4565444277395137
2022-12-15,JAMF,0.999,0.8016,,,0.999,0.8016,,
2022-12-15,KLIC,0.9881,-0.5499,,,0.9881,-0.5499,,
2022-12-15,MU,0.9982,-0.296,0.0343,-1.2126,0.99046,0.24312,0.015031067826335197,0.6645358282289977
2022-12-16,AAPL,0.9578,0.7135,0.5704666666666667,0.16986666666666672,0.8653866666666667,0.34184666666666674,0.26779234347199354,0.5227486163433517
2022-12-16,ACN,0.9989,0.7003,-0.00039999999999995595,0.40430000000000005,0.9992,0.6495000000000001,0.0002645751311064299,0.3310363877279959
2022-12-16,ADBE,0.9995,0.9753,0.0035000000000000586,0.3576999999999999,0.98917,0.51058,0.021452086145641005,0.6040021332743783
2022-12-16,ATVI,0.9985,0.8176,0.00040000000000006697,0.8434,0.9983,0.3959,0.00028284271247470564,0.5963738592527341
2022-12-16,AVGO,0.9979,0.9607,-0.0019000000000000128,0.1824,0.99672,0.75492,0.00520115371816677,0.1758533536785694
2022-12-16,CLMB,0.9982,0.8176,,,0.9982,0.8176,,
2022-12-16,CLSK,0.999,0.296,0.01759999999999995,-0.3827,0.9902,0.48734999999999995,0.01244507934888324,0.2706097651600917
2022-12-16,CRWD,0.9989,0.2382,-0.0007000000000000339,-0.7078,0.9992599999999999,0.75328,0.0006024948132529766,0.2987993842028461
2022-12-16,FICO,0.9998,0.9919,9.999999999998899e-05,0.07240000000000002,0.99975,0.9557,7.071067811864696e-05,0.051194530957906055
2022-12-16,GLW,0.9997,0.7002,0.00040000000000006697,-0.23229999999999995,0.998225,0.831325,0.00179884222024424,0.0992069008016411
2022-12-16,INTA,0.998,0.5859,0.00029999999999996696,-0.09420000000000006,0.99785,0.633,0.00021213203435594088,0.06660945878777282
2022-12-16,INTC,0.90175,0.3423,-0.09575,-0.5599000000000001,0.97645,0.48410000000000003,0.04204866228550147,0.46336974976793643
2022-12-16,JG,0.8834,0.7759,,,0.8834,0.7759,,
2022-12-16,KC,0.9733,-0.2585,-0.012399999999999967,-0.7004,0.9795,0.0917,0.008768124086713167,0.4952575895430579
2022-12-16,KVHI,0.9967,0.7992,,,0.9967,0.7992,,
2022-12-16,NVDA,0.9966,-0.7335,0.006249999999999978,-1.28925,0.9915,0.29925999999999997,0.00554966215186475,0.6368842569494083
2022-12-16,SMRT,0.9975,0.6124,,,0.9975,0.6124,,
2022-12-16,SNOW,0.9988,0.8508,-0.0004999999999999449,0.11570000000000003,0.99814,0.8148399999999999,0.0016195678436739574,0.07190363690384517
2022-12-16,ZUO,0.9994,0.8126,,,0.9994,0.8126,,
2022-12-17,AAPL,0.9999,0.9943,0.042100000000000026,0.28079999999999994,0.8654266666666667,0.4176266666666667,0.26781743512242717,0.5948141196112352
2022-12-17,AVGO,0.9979,0.0,0.0,-0.9607,0.99648,0.65686,0.005090383089709452,0.3793083349993775
2022-12-17,MU,0.9908,0.8814,-0.007399999999999962,1.1774,0.98996,0.39380000000000004,0.014954363911577426,0.7153771557716949
2022-12-17,NVX,0.9956,0.8479,,,0.9956,0.8479,,
2022-12-17,RBBN,0.9997,0.8176,,,0.9997,0.8176,,
2022-12-17,SWKS,0.9996,0.6705,0.006300000000000083,-0.06459999999999999,0.9018,0.46709999999999996,0.21166264431873663,0.6553593670651241
2022-12-17,TDC,0.9978,0.8422,,,0.9978,0.8422,,
2022-12-18,AAPL,0.9212,-0.6597,-0.07869999999999999,-1.654,0.8497066666666667,0.2039666666666667,0.2601555276282929,0.7660798971966883
2022-12-18,CLCMF,0.9953,0.9114,,,0.9953,0.9114,,
2022-12-18,DPSI,0.9972,0.4864,-0.0025000000000000577,-0.19439999999999996,0.9984500000000001,0.5836,0.0017677669529664489,0.13746155826266482
2022-12-18,EGHT,0.9984,0.7506,0.0025999999999999357,0.29180000000000006,0.9971,0.6047,0.0018384776310849781,0.20633375875023463
2022-12-18,ENPH,0.9968,0.8271,-0.0017000000000000348,-0.08630000000000004,0.997225,0.90175,0.0024390913608692013,0.05408009492102124
2022-12-18,FIVN,0.9987,0.5719,,,0.9987,0.5719,,
2022-12-18,SPNS,0.9655,0.846,,,0.9655,0.846,,
2022-12-18,TRIRF,0.9966,0.963,,,0.9966,0.963,,
2022-12-19,AAPL,0.9960999999999999,0.4707666666666667,0.07489999999999986,1.1304666666666667,0.8524666666666667,0.4125000000000001,0.2619806873713318,0.6323163835366665
2022-12-19,AMD,0.9989,0.6705,-0.0004999999999999449,-0.24240000000000006,0.9947799999999999,0.52068,0.00806176159409705,0.3755894726959209
2022-12-19,AOSL,0.997,0.4392,-0.0010999999999999899,0.907,0.9975499999999999,-0.014300000000000007,0.0007778174593051558,0.6413458505361986
2022-12-19,AYX,0.9963,0.8957,,,0.9963,0.8957,,
2022-12-19,BL,0.9993,0.0274,,,0.9993,0.0274,,
2022-12-19,COMM,-0.6849,0.7144,,,-0.6849,0.7144,,
2022-12-19,DDOG,0.9993,0.83805,-0.0007000000000000339,1.38035,0.9995499999999999,0.3310125,0.000331662479035563,0.6393723176874332
2022-12-19,DRKTF,0.9985,0.9714,,,0.9985,0.9714,,
2022-12-19,INTC,0.8536,0.9457,-0.048150000000000026,0.6033999999999999,0.94985,0.70882,0.0680508265930706,0.30869939585298845
2022-12-19,ITI,0.9984,0.233,-0.00040000000000006697,-0.677,0.9985999999999999,0.5715,0.0002828427124746271,0.47871129086329267
2022-12-19,MNDY,0.9996,0.6077,0.00040000000000006697,0.9477,0.9940375,0.4324,0.010070698006262195,0.5225447668222631
2022-12-19,MTBL,0.9995,0.7399,,,0.9995,0.7399,,
2022-12-19,MU,0.6178,-0.1655,-0.373,-1.0469,0.9136,0.17196000000000003,0.1659445841237366,0.6729449182511149
2022-12-19,SNOW,0.9996,0.0761,0.0008000000000000229,-0.7746999999999999,0.99816,0.6775800000000001,0.001641036258058503,0.3425878821558054
2022-12-19,SWKS,0.9999,0.9493,0.00029999999999996696,0.27880000000000005,0.9971399999999999,0.79538,0.0032160534821466923,0.13030445886461478
2022-12-19,WK,0.9991,0.128,0.0008000000000000229,0.9942,0.9986999999999999,-0.3691,0.0005656854249492934,0.7030055618556655
2022-12-20,AMAT,0.9789,0.8694,-0.011199999999999988,0.017699999999999938,0.5125500000000001,0.42942499999999995,0.9536021270250328,0.7571251828462714
2022-12-20,APLD,0.9809,0.8126,,,0.9809,0.8126,,
2022-12-20,ASAN,0.9989,0.5859,0.01990000000000003,0.2899,0.994075,0.6865749999999999,0.010052321456592335,0.310507405977163
2022-12-20,AVGO,0.9882,0.9062,-0.009700000000000042,0.9062,0.9966200000000001,0.66932,0.00478194521089488,0.3879141232283248
2022-12-20,CDNS,0.9998,0.743,0.000500000000000056,-0.129,0.9995499999999999,0.8075,0.0003535533905933526,0.09121677477306463
2022-12-20,CFLT,0.9994,0.5574,-0.00040000000000006697,-0.3416,0.9996,0.7282,0.00028284271247470564,0.24154767645332462
2022-12-20,CRNT,0.9956,0.9152,,,0.9956,0.9152,,
2022-12-20,CXM,0.9998,0.8979,,,0.9998,0.8979,,
2022-12-20,EGHT,0.9983,0.9062,-9.999999999998899e-05,0.15559999999999996,0.9974999999999999,0.7052,0.001473091986265597,0.22712895015827464
2022-12-20,ESTC,1.0,0.5423,0.01100000000000001,-0.17610000000000003,0.9962666666666666,0.6679,0.0062939124027375365,0.1094660221255893
2022-12-20,HPQ,0.9998,0.4404,0.00040000000000006697,0.7804,0.967175,0.419775,0.064251608280779,0.5492244251366345
2022-12-20,LSPD,0.9914,0.8216,,,0.9914,0.8216,,
2022-12-20,MODN,0.9988,0.9325,,,0.9988,0.9325,,
2022-12-20,MU,0.9989,0.8832,0.3811,1.0487,0.9139199999999998,0.44394,0.1661477565301437,0.617789687515096
2022-12-20,NVDA,0.9997,0.9096,0.0030999999999999917,1.6431,0.9932000000000001,0.31758,0.006631270617297974,0.6565500443606717
2022-12-20,PLTR,0.9982,0.836,0.051999999999999935,0.586,0.60929,0.51542,0.8413401633703219,0.45113966601264394
2022-12-20,SPNS,0.9998,0.9349,0.0343,0.08889999999999998,0.98265,0.89045,0.02425376259469858,0.06286179284748405
2022-12-20,STM,0.9972,0.5574,,,0.9972,0.5574,,
2022-12-20,UI,0.9993,0.25,,,0.9993,0.25,,
2022-12-21,AIXI,0.998,0.7348,,,0.998,0.7348,,
2022-12-21,API,0.9993,0.9246,0.005199999999999982,0.6286,0.9966999999999999,0.6103,0.003676955262170074,0.4444873226538637
2022-12-21,AVGO,0.998,0.765,0.009800000000000031,-0.1412,0.9963599999999999,0.68204,0.004632817717113467,0.39026465763632756
2022-12-21,BB,0.9963,0.9217,-0.0020999999999999908,0.7193999999999999,0.99735,0.5619999999999999,0.0014849242404917434,0.5086926183856023
2022-12-21,CAMT,0.9976,0.4019,,,0.9976,0.4019,,
2022-12-21,CSIQ,0.9997,0.9694,0.000300000000000078,0.010199999999999987,0.9995499999999999,0.9643,0.00021213203435605866,0.0072124891681027755
2022-12-21,DCT,0.9988,0.9405,,,0.9988,0.9405,,
2022-12-21,DDOG,0.9991,-0.2023,-0.00019999999999997797,-1.0403499999999999,0.99946,0.22435,0.0003507135583350001,0.6028948208435697
2022-12-21,FSLY,0.9982,0.6486,-0.00040000000000006697,-0.2715000000000001,0.9984,0.78435,0.0002828427124746271,0.1919794910921477
2022-12-21,INTC,-0.9893,0.4279,-1.8429,-0.5178,0.5523300000000001,0.6040000000000001,0.8640555867535377,0.2941192955247922
2022-12-21,LTCH,-0.4212,-0.9455,,,-0.4212,-0.9455,,
2022-12-21,MPWR,0.9942,0.9253,-0.0047000000000000375,-0.04289999999999994,0.99655,0.94675,0.003323401871576839,0.030334880912902845
2022-12-21,NOW,0.9995,0.7845,0.000300000000000078,-0.18510000000000004,0.9990666666666668,0.9000333333333334,0.0005131601439446905,0.10074821751938512
2022-12-21,NVDA,0.0022500000000000298,0.028249999999999997,-0.99745,-0.88135,0.79705,0.17633,0.444319604845431,0.6193471548735813
2022-12-21,OLO,0.9998,0.7783,0.0030999999999999917,-0.08750000000000002,0.9982500000000001,0.82205,0.002192031021678252,0.061871843353822883
2022-12-21,SAP,0.9997,0.9478,0.0029000000000000137,0.15139999999999998,0.9985333333333334,0.8936000000000001,0.0015307950004273267,0.08436373628520727
2022-12-21,SHOP,0.9992,0.9118,0.00019999999999997797,-0.04379999999999995,0.9978400000000001,0.71208,0.003046801601680082,0.421526454685824
2022-12-21,VYX,0.9987,0.0516,-0.00029999999999996696,-0.8809,0.99885,0.49205,0.00021213203435594088,0.6228903635472297
2022-12-21,WIX,0.9994,0.4767,,,0.9994,0.4767,,
2022-12-22,AAPL,0.9994,0.3818,0.0033000000000000806,-0.08896666666666675,0.97488,0.3801333333333334,0.034823799333213654,0.6280534549082761
2022-12-22,ADBE,0.9998,0.9873,0.00029999999999996696,0.01200000000000001,0.98918,0.5700999999999999,0.021458261812178612,0.6396755310311626
2022-12-22,AVGO,1.0,0.6705,0.0020000000000000018,-0.09450000000000003,0.9964000000000001,0.66048,0.00467065305926275,0.3865776209249573
2022-12-22,BESIY,0.9982,0.7953,0.022199999999999998,0.8211,0.9903,0.5679333333333333,0.012406852945046147,0.518863858187611
2022-12-22,DOCU,0.9982,0.7952,-0.000300000000000078,0.10999999999999999,0.9968666666666668,0.7293933333333333,0.002493435826770446,0.2277592849674605
2022-12-22,FORM,0.9948,-0.1779,,,0.9948,-0.1779,,
2022-12-22,HIMX,0.0028000000000000247,-0.31260000000000004,,,0.0028000000000000247,-0.31260000000000004,,
2022-12-22,INTC,0.9999,0.6124,1.9891999999999999,0.18450000000000005,0.55269,0.6461,0.8642880873875333,0.2722079811467696
2022-12-22,LRCX,-0.4986,0.6872,-1.4982,-0.19619999999999993,-0.1640333333333333,0.7685666666666666,1.0376244326987165,0.1022918536997611
2022-12-22,LWLG,0.9938,0.7458,,,0.9938,0.7458,,
2022-12-22,MSFT,0.9988,-0.0537,0.0007000000000000339,-0.9727,0.9986200000000001,0.72116,0.0008348652585941492,0.4355873712586259
2022-12-22,NVDA,0.99655,0.54105,0.9943,0.5128,0.7970900000000001,0.26022999999999996,0.44434204083115963,0.6381981222551504
2022-12-22,RAMP,0.9985,0.8608,,,0.9985,0.8608,,
2022-12-22,RXT,0.9981,0.4404,,,0.9981,0.4404,,
2022-12-22,SNOW,0.9989,0.836,-0.0007000000000000339,0.7599,0.9984400000000001,0.66156,0.0016195678436739637,0.3302982485572698
2022-12-22,SPLK,0.9985,0.93,-9.999999999998899e-05,0.20310000000000006,0.997225,0.768975,0.003241784488004544,0.24467906019927413
2022-12-22,TSM,0.9897,-0.7589,-0.010199999999999987,-1.6987,0.5774900000000001,0.5438099999999999,0.8721766939674551,0.7320012998622337
2022-12-22,WIX,0.9988,0.891,-0.0005999999999999339,0.4143,0.9991,0.6838500000000001,0.00042426406871188177,0.2929543394455866
2022-12-22,ZM,0.99465,0.77925,-0.0019500000000000073,-0.11814999999999998,0.9858100000000001,0.3943966666666666,0.024926201074371497,0.7206383698191178
2022-12-23,AAPL,0.99965,0.30324999999999996,0.0002500000000000835,-0.07855000000000001,0.98325,0.29808333333333337,0.0347214991035804,0.5997752222476535
2022-12-23,ACIW,0.998,0.4767,,,0.998,0.4767,,
2022-12-23,AMD,0.9993,0.9712,0.00039999999999995595,0.30069999999999997,0.9985199999999999,0.6969,0.0015319921671005422,0.3265622069376674
2022-12-23,ATVI,0.9953,0.7964,-0.0032000000000000917,-0.021199999999999997,0.9973000000000001,0.5294,0.001743559577416278,0.4809341327042613
2022-12-23,CAMT,-0.7741,0.4945,-1.7717,0.09260000000000002,0.11175000000000002,0.4482,1.2527810842282063,0.06547808793787431
2022-12-23,CORZQ,0.9931,0.7964,1.9856,1.4771999999999998,-0.3079,-0.22283333333333333,1.12721495731737,0.88419181365433
2022-12-23,DELL,0.9999,0.6665,0.0006000000000000449,-0.266,0.99915,0.87615,0.0011357816691600364,0.14015335648258065
2022-12-23,MU,0.999,0.296,9.999999999998899e-05,-0.5871999999999999,0.9209400000000001,0.31982000000000005,0.16949521527169992,0.5585933869998819
2022-12-23,PATH,0.9946,0.6249,-0.0023999999999999577,0.2637,0.9938333333333333,0.1289,0.0036115555282085258,0.6443602175801979
2022-12-23,PLTR,0.9925,0.1779,-0.005699999999999927,-0.6580999999999999,0.9868300000000001,0.5816199999999999,0.02286136478865208,0.33882021523220823
2022-12-23,ZM,0.9991,0.63315,0.004449999999999954,-0.1461,0.9859500000000001,0.44264666666666663,0.025016394624325842,0.7284633224390155
2022-12-24,APH,0.9988,0.3818,,,0.9988,0.3818,,
2022-12-24,CRNC,0.998,0.6814,,,0.998,0.6814,,
2022-12-24,CRWD,0.9975,0.9299,-0.0013999999999999568,0.6917,0.99886,0.76106,0.0009607288899563516,0.30374721068678145
2022-12-24,DBX,0.9999,0.981,0.00029999999999996696,0.05930000000000002,0.9980000000000001,0.8262333333333333,0.00303479818109873,0.2187273721630041
2022-12-24,MU,0.91265,0.90935,-0.08635000000000004,0.6133500000000001,0.9038299999999999,0.56089,0.16397436384996256,0.48110391600983665
2022-12-24,NIO,0.9987,0.0,,,0.9987,0.0,,
2022-12-24,SQSP,0.9992,0.4404,,,0.9992,0.4404,,
2022-12-24,ZETA,0.9993,0.844,0.00869999999999993,-0.09440000000000004,0.99495,0.8912,0.006151828996322914,0.06675088014401011
2022-12-25,APH,0.9957,0.4705,-0.0030999999999999917,0.0887,0.99725,0.42615,0.002192031021678252,0.06272037149124676
2022-12-25,CRWD,0.9953,-0.3919,-0.0022000000000000908,-1.3218,0.99794,0.4942399999999999,0.0016622274212625399,0.5721865893220497
2022-12-25,PATH,0.9997,0.4939,0.005099999999999993,-0.131,0.9953000000000001,0.22015,0.004159326868617097,0.5568718972977538
2022-12-26,AMZN,0.997,-0.3597,,,0.997,-0.3597,,
2022-12-26,CRWD,0.9974,-0.5118,0.0020999999999999908,-0.1199,0.99774,0.24208,0.0016531787562139835,0.6962184405773808
2022-12-26,CSCO,0.9993,0.9687,0.0030000000000000027,0.0937,0.99854,0.85002,0.0013520355024924156,0.14190583849863242
2022-12-26,IBM,0.9999,0.875,0.0016000000000000458,-0.03310000000000002,0.9990399999999999,0.84703,0.0006348228099239918,0.09313047030913137
2022-12-26,INTC,0.9982,0.9509,-0.0017000000000000348,0.3384999999999999,0.5528299999999999,0.6558400000000001,0.8643782039709239,0.2842667022357702
2022-12-27,AAPL,-0.8998,-0.5423,-1.89945,-0.84555,0.6033099999999999,-0.009236666666666626,0.8409296034746309,0.5450274894188566
2022-12-27,ALKT,0.9902,-0.1621,,,0.9902,-0.1621,,
2022-12-27,AVID,0.9997,0.9048,,,0.9997,0.9048,,
2022-12-27,BOX,0.9991,0.9571,,,0.9991,0.9571,,
2022-12-27,CCSI,0.998,0.7964,,,0.998,0.7964,,
2022-12-27,ENPH,0.99945,0.91505,0.00264999999999993,0.08795000000000008,0.9976700000000001,0.90441,0.0023349518196313997,0.047210915051500546
2022-12-27,ICG,0.9974,0.1689,,,0.9974,0.1689,,
2022-12-27,MSFT,0.9997,0.4588,0.0009000000000000119,0.5125,0.9985799999999999,0.6216200000000001,0.000759605160598228,0.42510358384751357
2022-12-27,NVDA,0.9947,0.7231,-0.0018500000000000183,0.18204999999999993,0.79796,0.29369999999999996,0.44481903539529416,0.661532828928391
2022-12-27,PWSC,0.9994,0.5994,,,0.9994,0.5994,,
2022-12-27,SMCI,0.9996,0.9201,-0.00019999999999997797,-0.035699999999999954,0.9992333333333333,0.9218333333333333,0.0008144527815247516,0.033134020784283555
2022-12-27,VRNS,0.9934,-0.1137,,,0.9934,-0.1137,,
2022-12-27,VSAT,0.9994,0.7579,,,0.9994,0.7579,,
2022-12-27,WDAY,0.9985,0.8807,-0.00039999999999995595,-0.0786,0.998475,0.81775,0.00047871355387816916,0.1306727592117041
2022-12-27,XRX,0.9997,0.8723,,,0.9997,0.8723,,
2022-12-28,AAPL,0.8124,0.4741,1.7122000000000002,1.0164,0.58155,0.21752333333333337,0.8320077343390504,0.4305900469768842
2022-12-28,ALTR,0.998,0.7184,-0.0006000000000000449,-0.1644,0.9983,0.8006,0.00042426406871192107,0.11624835482706837
2022-12-28,AMD,0.9954666666666666,0.8543,-0.0038333333333333552,-0.1169,0.9977733333333333,0.7121000000000001,0.0019660168418098142,0.3330034158983957
2022-12-28,APPS,0.9975,0.9153,0.0050000000000001155,0.07669999999999999,0.9935,0.6356666666666667,0.003605551275463969,0.4196708988401904
2022-12-28,CSCO,0.9987,0.9432,-0.0005999999999999339,-0.025499999999999967,0.9986200000000001,0.9149200000000001,0.001346105493637067,0.06054458687611906
2022-12-28,DBD,0.9991,0.9001,,,0.9991,0.9001,,
2022-12-28,ESC:CA,0.9958,0.9468,,,0.9958,0.9468,,
2022-12-28,EVBG,0.999,0.9131,,,0.999,0.9131,,
2022-12-28,EVLV,0.9965,0.8625,-0.0020999999999999908,0.621,0.99755,0.552,0.0014849242404917434,0.43911331111684604
2022-12-28,FSLR,0.9996,-0.4753,0.0036000000000000476,-0.3473,0.9978,-0.30165,0.002545584412271605,0.24557818510608798
2022-12-28,GDYN,0.9994,0.0,,,0.9994,0.0,,
2022-12-28,GWRE,0.9982,0.5256,0.0010999999999999899,-0.3206,0.9976499999999999,0.6859,0.0007778174593052343,0.22669843404840712
2022-12-28,IBM,0.9986,0.9106,-0.0012999999999999678,0.035599999999999965,0.9989600000000001,0.8409699999999999,0.0006655824516915829,0.08622512394888161
2022-12-28,ICE,0.9984,-0.0286,,,0.9984,-0.0286,,
2022-12-28,IFNNY,0.9944,0.5994,-0.005300000000000082,-0.16569999999999996,0.99705,0.68225,0.0037476659402887603,0.1171675936426109
2022-12-28,INFN,0.9995,0.8885,,,0.9995,0.8885,,
2022-12-28,INTC,0.9987,0.9419,0.000500000000000056,-0.009000000000000008,0.57222,0.77576,0.8751819450834211,0.24230620710167558
2022-12-28,SHOP,0.9996,0.8885,0.00040000000000006697,-0.0233000000000001,0.99794,0.73966,0.003106122985330814,0.4291197828112799
2022-12-28,SMAR,0.9997,0.7717,0.005300000000000082,0.04930000000000001,0.99705,0.74705,0.0037476659402887603,0.03486036431249684
2022-12-28,SNPS,0.9987,0.8021,-0.0008000000000000229,-0.12919999999999998,0.9991000000000001,0.8667,0.0005656854249492934,0.09135819612930192
2022-12-29,AAPL,0.99735,0.1588,0.18494999999999995,-0.3153,0.5818,0.15513000000000002,0.8321636114671199,0.4066579514776512
2022-12-29,ADBE,1.0,0.0,0.00019999999999997797,-0.9873,0.98924,0.6785599999999999,0.021495418116426645,0.407891386278259
2022-12-29,ALGM,0.9995,-0.3445,,,0.9995,-0.3445,,
2022-12-29,ALKT,0.999,0.0516,0.00880000000000003,0.2137,0.9945999999999999,-0.055249999999999994,0.006222539674441679,0.15110871913956522
2022-12-29,AMD,0.9919,-0.8074,-0.003566666666666607,-1.6617,0.9969933333333334,0.5203,0.0032795155468879804,0.7507244667652707
2022-12-29,BHE,0.9969,0.7178,,,0.9969,0.7178,,
2022-12-29,BITF,0.997,0.152,,,0.997,0.152,,
2022-12-29,HCKT,0.991,0.5106,,,0.991,0.5106,,
2022-12-29,INTC,0.9997,0.8834,0.0010000000000000009,-0.058499999999999996,0.60144,0.7633,0.8892509701990773,0.2327980347855198
2022-12-29,JKS,0.9997,0.9787,0.0010999999999999899,0.09020000000000006,0.99915,0.9336,0.0007778174593052343,0.06378103166302664
2022-12-29,MSTR,-0.9857,0.296,-1.01555,0.2918,-0.47792500000000004,0.15009999999999998,0.7181022916339984,0.20633375875023457
2022-12-29,NVDA,0.9902,-0.4588,-0.0045000000000000595,-1.1819,0.79668,0.34863999999999995,0.4441131818016663,0.558239896236376
2022-12-29,ORCL,0.9998,0.25,0.0011999999999999789,-0.5384,0.9989000000000001,0.62444,0.0008124038404636183,0.2964792117501664
2022-12-29,PLTR,0.9098,-0.5116,-0.0827,-0.6895,0.9690200000000001,0.30405000000000004,0.039666509803609196,0.5436667545473054
2022-12-29,SIMO,0.9989,0.7269,,,0.9989,0.7269,,
2022-12-30,ABST,0.9963,0.4767,,,0.9963,0.4767,,
2022-12-30,ACN,0.9984,0.9355,-0.000500000000000056,0.23519999999999996,0.999,0.7210000000000001,0.0004546060565662021,0.305787060986345
2022-12-30,AKTS,0.9997,0.9201,0.00019999999999997797,-0.051999999999999935,0.9996,0.9460999999999999,0.00014142135623729392,0.03676955262170039
2022-12-30,AMD,0.9969,0.7506,0.0050000000000000044,1.558,0.9964933333333332,0.48784,0.0029994814366731447,0.7328001043940974
2022-12-30,APP,0.9972,0.9442,-0.0025000000000000577,0.03060000000000007,0.9984500000000001,0.9289000000000001,0.0017677669529664489,0.021637467504308366
2022-12-30,ASML,0.9913,-0.4588,0.0050000000000000044,-1.2094,0.99544,0.20746000000000003,0.006314111180522531,0.6859845537619633
2022-12-30,AVID,0.9928,0.9413,-0.006900000000000017,0.03649999999999998,0.9962500000000001,0.92305,0.00487903679018723,0.02580939751330897
2022-12-30,BMI,0.9987,0.9761,,,0.9987,0.9761,,
2022-12-30,CBSZF,0.9981,0.1531,,,0.9981,0.1531,,
